hospital;link;ratings;total_reviews;location;rating;review
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 1 étoile ;L'accueil n'est pas du tout favorable
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;"je suis désolé des médecins de l hôpital Aristide de Dakar qui  en urgence .cela dit que hier a ma grande surprise ,moi qui croyait que *Urgences rime avec présence d'un médecin c’était plutôt que *Urgence est égale a Patience .
chers médecins ayez pitiés des malades que les sapeurs vous amènent pour que vous puissiez les traiter comme des êtres humains, mais non pas comme des rats  .De grâce un peu de considération pour la race humaine .
NB:si vous ne voulez plus exercer le métier de médecin,alors démissionnez."
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;Vraiment je trouve ce lieu exceptionnel parce que les personnes qui travaillent sont vraiment intelligent correct et ils travaillent tous en équipe et moi en personne aussi je travaille dans cet hôpital donc merci à tous les sénégalais
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 1 étoile ;"Arrivé  aux urgences le 14 janvier 2019,,j'ai été pris en charge ,correctement,on ma demandé d'effectuer des analyses sanguins et de radiologie,je retourne donc à hospital le 17  avec le résultat de mes radios et analyses, et la surprise ,le médecin en charge d'interpreter mes radios et analyses me dit tout va bien,rien à signaler,un mois plus tard un autre médecin d'une autre clinique ,interprété les memes analyses et radios,d'une tuberculeuse.
Comment un hospital réputé l'un des meilleurs en Afrique ,peut commettre une erreur de diagnostique d'une tuberculeuse?
l'erreur de diagnostique a causé un mois de retard de traitement de ma tuberculeuse."
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Professionnalisme
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Hôpital calme et bien entretenu ! Laboratoire d'analyses efficace!
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 1 étoile ;Très très très mal organisé franchement très déçu de l'acceuil et du service fournie par les infirmiers et medecins ... URGENCE plus précisément dans le secteur chirurgical et dans le batiment ASSALI où a été transféré un malade qui ne subit aucune assistance ... vraimrnt déçu de cet hopital
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 1 étoile ;Quand on est pas passionné par la médecine on ne se lance pas dans ce domaine parce-que les sages femmes que j'ai croisé labas n'ont pas leur place labas... Très mal reçu
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Centre National Hospitalier Universitaire Aristide LE DANTEC. Hôpital Centenaire qui traite les cas les plus graves dans pratiquement toutes les maladies.
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Un hôpital qui répond aux normes internationales
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 1 étoile ;Au Sénégal surtout à l'hôpital le dantec plus précisément  au service de cancérologie ils ne respectent pas les malades. Et je le desole vraiment de l'indiscipline de certains médecin qui oublient meme leur vocation  et pourquoi ils sont dans cette endroit. Je mesure bien mes mots cae je sais ceux que je dis. Hier jai vecu uns histoire que j'ai jamais pu imagine que ca pourrait passer a lhôpital. Je suis avec ma soeur qui est affecté par une cancer mamère. C'est a cette hôpital quelle a fait ses analyse et ses chimiothérapies coûteuses jusqua l'opération qui a vus l'ablation d'un de ses seins qui etait affecté par le cancer. Ils l'ont dis de prendre des médicaments apres sa sortie de l'hôpital. Elle devrait prendre les médicaments journalière et pendant 1 ans. Apres juste 2 mois la maladie réapparaît en elle. Et nous retournons au case de depart avec des serie de chimiothérapie qui coutent plus de 75 000 CFA par les médicament. Au fur du temps elle ca lui sortais en une boule  absé (tap en wolof)  la plaie aussi grand que mon poignet de mains esr infecter malgres tout ce que fait la femme pour le laver chaque fois. A l'hôpital ils ne veulent absolument rien faire por opérer cette plaie  lais la reponse quils donne c'est de continuer les chimio car avec le temps ca va refermée. En ce moment la sœur perde bcp de sens cae la plais est tres grande .Hier vendredi (5janvier 2018)on ne las pas admis a l'hôpital  car selon eux elle etait annemier. Ceux qui est grave dans tout ca il l'ont demander de retourner Faire une analyse pour savoir son groupe sanguin. Mais ou sommes nous comment une personne peut faire operation dans une hôpital etre dans cette hopital 2 ans. Elle a reçus des transfusion sanguine sans cette meme service de cancérologie er hier ils disent quil ne connaissent pas son groupe sanguin. Mais cette situation est alarmante et personne ne fait rien. Meme le vas qui as le dossier ne veux meme pas ouvrir son dossier pour dire de quelle groupe sanguin elle est. Je me suis fâcher car la sœur ne pouvait plus tenir cest comme ca que je lai evacuer a la maison  pour quelle se e repose et essayer de bien manger enfin de pouvoir reperer de l'énergie pour se tenir debout. Ceux qui mas choquer cest l'indiscipline qui regne labas et autre choses des femmes qui était las bas pour faire le nettoyage des carreaux l'annee dernier ,ont des blouses blanches maintenant et soignent les malades de cancer. Si vous ne me croyez pas allez a l'hôpital pour verifier. Aussi les medecins qui travailles a l'hôpital surtout au lieux de faire bien  leur job envoies les malades dans les cliniques et ce sont ses meme medicin que tu vas retrouver dans les cliniques une fois que tu labas. Donc ils reçoivent largent du contribuable  chaque mois et font la promotion et la publicité de cliniques pour gagner plus d'argent. Vraiment  jai un mal car le senegal ne vas pas... Ici vous verez la plaie de ma sœur et vous jugerez vous meme comment on peux laisser une personne vivre avec ça. C'est une alerte pour le gouvernement.
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Avec des spécialistes dans la plupart des disciplines médicales, le CHUALD, est certainement l'un des hôpitaux les plus performants d'Afrique en terme de personnel qualifié (professeurs, docteurs, infirmiers, sages femmes, aides soignants, etc). Malgré le manque de moyens, les soignants font tout pour prendre en charge de manière correcte les patients.
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;"Kolda le 11 ocotobre 2017 ,

CRINTINS DOSSEMENT MINABLES POURRIS NON

Mouhamdou lamine cisse humanis nebulis civilisis vitalis moralis signale crintins d'ossement minables pourris non et occupations illegales de terrains chez moi par des inconnus 15 personnes n'appartenant pas à lafamille cissé mienne et Diop mien occupent la maison et des aboyeurs dont cinq femmes disant entendre des personnes occupent la maison . Mise en avant video surveillance police triangle nice, frontex et la surveillance geosatellitaire et thermique car humanis nebulis moralis civilisis investis ici à kolda dans sa ville nebulis Sénégal aprés retour ministére de l'interieur Francais."
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Bon établissement avec de bon et fort medcin.
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Hôpital universitaire de référence en Afrique de l'Ouest.
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Slt je suis jeune camerounaise et je désire venir à Dakar pour un stage de perfectionnement au sein de votre centre hospitalier. Comment envoyer mon dossier?
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Je effectue
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Hôpital du peuple avec les meilleurs médecins et professeurs du pays. Les étudiants en médecine l'apprécient bien pour la qualite des stages et de l'encadrement des professeurs et professionnels de santé
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 2 étoiles ;"S k l..

Suis.la vergogne indivuduel nous menera vers des centaines de saintetes et seulement nous vivrons hemblement et surement vers le Monde  Eternelle.la vie est une Peine.la rendre rentable mous sera permis  si m pensionnairs
Etat cautionne par des valeurs severe strict,obiglation dans il est mou cousi..God bles for live"
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Car cette lieu précisément cette hôpital le Dantec m'a rendu mes jambes Dieu soit louer pour eux car ils savent bien traités
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 1 étoile ;"Il y a deux ou trois jours, dans un des journaux de Dakar (vers le 30 avril 2014), j'ai lu qu'un petit garcon de 11 ans avait eu le cou 'devore' par un chien pitbull et etait en etat critique.  Les parents n'avaient pas les 10.000CFA requis pour obtenir un certificat medical qui leur aurait permis de faire un proces contre le proprietaire du chien et le soumettre a la court de justice.

A cinq reprises, j'ai telephone a l'hopital, et le gars au standard refusait de m'aider a trouver le service dans lequel se trouve ce petit garcon, ou s'il est toujours en vie.  J'offrais de payer les frais de ce certificat et j'aurais ete disposee a aller a l'hopital pour l'offrir a son service, pour que l'argent soit remis aux parents.

Chaque fois que le standard me transferait d'un service a l'autre, je ne recevais soit pas de reponse ou on me renvoyait au standard.  J'ai demande a cet homme s'il voulait bien prendre mon numero de telephone, obtenir les renseignements et me les communiquer plus tard.  Il a refuse de le faire, alors que j'ai l'argent pour aider la famille!

C'est scandaleux!  Encore une autre raison pour que je quitte le Senegal et ne revienne plus remettre les pieds dans ce pays!  Pays Teranga?  On se fout du monde, alors, si meme un service d'hopital REFUSE de procurer les renseignements pour aider une famille en terrible detresse alors que non seulement j'ai l'argent a offrir, mais que c'etait mon intention d'offrir plus aux parents!  J'ai dit a l'operateur du standard que c'etait a present sur son dos et son karma, et il a repondu 'il n'y a pas de probleme'...

On s'en lave les mains du futur d'un gosse grievement blesse et dont la vie reste en danger.  Dans l'hopital UNIVERSITAIRE Aristide Le Dantec???

Inch Allah, et que Dieu ait merci pour la vie de cet enfant et la douleur des parents.  J'ai les mains liees par un foutu operateur qui ne sait meme pas faire un geste de compassion pour un gosse!

Nadine Rossignol Wood
Healer/teacher
Californie, USA"
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Bonne et heureuse annee 2014 a tous les travvailleurs
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Bien ....des Professeurs Renommés
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Un plateau technique de nouvelle génération
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Très explicite.. Merveilleux.!
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;Ecole nationale des sages-femmes d'etat 1980
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Bon
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;Bien équipé et personnel accueillant
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Je demande des renseignement mon bultin
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Une référence
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;Est devenu structure sanitaire internationale
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;Service agréable
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 2 étoiles ;Bravo à tous les médecins
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;Hôpital de référence
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;satisfait
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 4 étoiles ;Hôpital de niveau 5
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;"(Traduit par Google) Je veux aller ici, si Allah écrit Rizq ici, Jab, InshaAllah

(Avis d'origine)
আমার এখানে জাওয়ার ইচ্ছে হয় জদি আল্লাহ এখানে রিজেখ লেখে রাখে জাব, ইনশাআল্লাহ"
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 2 étoiles ;"(Traduit par Google) Salamm, n'importe qui connaît un type nommé Idrissa de Rufisque qui travaille au centre de cancérologie. C'est un excellent infirmier qui s'occupait de nombreux patients chaque jour. son travail quotidien est tellement chargé. Je veux juste le remercier. Je ne suis pas au Sénégal, s'il vous plaît, que quiconque le connaisse, faites-le moi savoir.

(Avis d'origine)
Salamm, anybody knows a guy name Idrissa from Rufisque who works  Cancer center. He is an excellent nurse who took care of many patients every day.   his daily work is so loaded . I Just want to thanks him . I am not in Senegal, please anybody who happened to know him, let me know."
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 5 étoiles ;
Hopital Aristide LE DANTEC;https://www.google.com/maps/place/Hopital+Aristide+LE+DANTEC/data=!4m5!3m4!1s0xec172347f70e079:0x3e5a339cfb619b50!8m2!3d14.6574249!4d-17.4356145?authuser=0&hl=fr&rclk=1;3,7;90 avis;Adresse: U Dakar, Sénégal ; 3 étoiles ;
